mentions_count,name
44,Donald Trump
31,Sergio Marchionne
26,Carles Puigdemont
25,Imran Khan
25,Sacha Cohen Baron
24,Abdel Rahman
23,Gaza Gaza
23,Nawaz Sharif
18,Frank Philip Stella
17,Michael Cohen
16,Riek Machar
15,John Milton
14,Daraa Assad
13,Le Matin
13,Karen Mcdougal
12,Shahbaz Sharif
12,Mark Zuckerberg
11,Jair Bolsonaro
10,Vladimir Putin
10,Jasmine Rechsteiner
10,Nathalie Fontanet
9,Serge Dal
8,Faisal Hussain
8,Paul Ryan
8,Yoko Ono
8,Laurence Boccolini
8,Juan Barros
7,Nicolas Dupont-Aignan
7,Jacob Miller
