mentions_count,name
128,Tariq Ramadan
85,Jawad Bendaoud
76,François Hollande
72,Stefanie Christian
42,Fidel Castro
38,Holland Sarkozy
38,Square Franois Holland
38,Rex Tillerson
35,Le Matin
35,Mohammed Bouchikhi
32,Donald Trump
30,Yannick Buttet
28,Ramadan Tariq
28,Nicolas Maduro
27,Thomas Fabius
25,Fritz Studer
25,Mauro Poggia
20,Robert Mueller
20,Laurent Castillo
19,Larry Nassar
18,Natalie Wood
18,Macky Sall
18,Emmanuel Besnier
18,Roger Sessions
18,Alain Rebetez
16,Mark Bertoldi
14,Markus Schwab
12,Pascal Gemperli
12,John Battaglia
