mentions_count,name
109,Bill Cosby
62,Kim Jong
53,Donald Trump
49,George Washington
35,Tariq Ramadan
33,Le Matin
32,Mauro Poggia
25,Eduard Venero
21,Dalai Lama
14,Patek Philippe
13,Andrea Constand
13,Daniel Ortega
13,Angela Merkel
13,Oscar Gomez
13,Lionel Girardin
11,Simonetta Sommaruga
11,Rex Tillerson
11,Alfie Evans
10,Beaulieu Vaud
10,Mch Beaulieu
10,Susanne Leutenegger
9,Al Qaeda
9,Joseph Oliver
8,A Zurich Sechselutenplatz
8,Joseph Oliver Martin
8,Zurich Sechselutenplatz
7,Andreas Felix
7,Eugene O'Neill
7,Federica Mogherini
7,Sheryl Sandberg
