mentions_count,name
89,Angela Merkel
59,Anthony Kennedy
50,Donald Trump
48,Donald Tusk
32,Breel Embolo
32,A Bolivianischer Totenkopfaffe
30,Andres Manuel Obrador
28,Guy Wildenstein
27,Le Matin
26,Vladimir Putin
24,Peter Maurer
23,Neil Gorsuch
21,Horst Seehofer
21,Charlotte Gainsbourg
20,Phil Davis
20,Benedict Luisier
19,Jarrod Ramos
18,Catholic Pope
18,Kirsten Gillibrand
17,Bundesrat Mason
17,Edith Trittenbass
16,Sonia Grimm
16,Simonetta Sommaruga
16,Chur Bishop
15,John Christin
15,Susan Collins
15,Bundesrat Maurer
14,Canton Lucerne
14,Mitch Mcconnell
14,States Neuchtel
