mentions_count,name
70,Mehmet Altan
41,Donald Trump
39,Andy Wong
37,David Lynch
31,Breel Embolo
26,Nasser Zefzafi
25,Pascal Broulis
24,Horst Seehofer
24,Xherdan Shaqiri
22,Le Matin
21,Najib Rajak
20,Pope Geneva
20,Lionel Girardin
18,Alexis Tsipras
18,Andres Manuel Lopez
17,Ursula Wyss
16,Josip Drmic
16,Francis Wolff
16,Diego Maradona
14,Tayyip Erdogan
14,Frida Kahlo
14,Shantadevi Nath
13,Florent Quiquerez
13,Michael Jackson
13,Laurent Aubert
13,Antoine Hildbrand
12,Nazli Ilicak
12,Angela Merkel
12,Jacques Hainard
