mentions_count,name
117,Serge Sarkisian
59,Javier Valdez
55,Donald Trump
47,Nikol Pachinian
45,Angela Merkel
41,Le Matin
24,Jawad Bendaoud
24,Boris Johnson
20,Tom Evans
20,Heiko Maas
18,Sun Myung Moon
17,Jacques Pitteloud
17,Karen Karapetian
17,Chloe Zhao
17,George Washington
17,Vernon Mount
16,Francis Perez
16,Montreux Crown
15,Thomas Hufschmid
14,Jean-Claude Bloch
13,Melania Trump
13,Tupac Shakur
13,Ralph Goodale
12,Lionel Girardin
12,Opel Vauxhall
12,Alfie Evans
12,Bill Cosby
12,Mary Jane
12,Canton Solothurn
12,Donald Emmanuel
