mentions_count,name
39,Patrik Gisel
39,Didier Castella
33,Angela Merkel
32,Meghan Markle
32,Silvio Berlusconi
32,Prince Harry
28,Catherine Cochard
25,Elton John
23,Doris Leuthard
23,Mikhail Baumer
22,Thomas Fabius
22,Claudia Nielsen
19,Marianne Kohler
18,Forza Italia
18,Jordan Peele
18,Andreas Hauri
18,Gary Oldman
17,Ueli Maurer
17,Jan Kuciak
17,Pascal Broulis
16,Corine Mauch
15,Abdel Rahman
15,Karin Rykart
15,Young Svp
15,Greta Gerwig
14,Mauro Tuena
14,Inlandredaktorin Claudia Blumer
14,Maarten Mcdonagh
13,Amber Rudd
