mentions_count,name
112,Carles Puigdemont
96,Stephen Hawking
92,Tariq Ramadan
64,Abu Hafs
64,Vladimir Putin
47,Sophie Lionnet
42,Donald Trump
37,Laurent Alexander
32,Maddalena Meo
30,Anna Gabriel
28,Julius Baer
27,Yann Arnaud
27,Le Matin
23,Ulrich Meyer
22,Sophie Roselli
20,Sabrina Kouider
20,Boris Collardi
20,Nicolas Maduro
19,Boris Johnson
18,Mark Carney
16,Sylvie Bula
16,Boris Yeltsin
15,Emmanuel Marsigny
15,Canton Vaud
15,Shin Beth
15,Ouissem Medouni
15,Gerhard Schröder
14,Arnaud Poupart-Lafarge
14,Brian Manley
14,Viatcheslav Datsik
