mentions_count,name
49,Donald Trump
37,Leila Mustafa
36,Michael Flynn
28,Renzo Piano
26,Marc Ravalomanana
26,Andry Rajoelina
25,Engl Weber
24,Denis Mannechez
19,Michel Agnant
19,Jerome Powell
18,Lionel Girardin
18,Le Matin
17,Emmanuel Ramazani
15,Michel Fourniret
15,Marco Aurelio Mello
15,Ali Mohammed Ali
14,Michel Renaud
14,Charles Michel
12,Alexander Perepilitchni
12,Barbara Lee
12,David Lipton
12,Suu Kyi
12,Cambridge Analytica
11,Nancy Pelosi
10,Konstantinos Papamiltiadis
10,Amal Fathi
10,El Bahnasawy
10,Orhan Pamuk
10,Nicolas Maduro
