mentions_count,name
116,Donald Trump
55,Gaza Gaza
54,Michael Cohen
37,Imran Khan
31,Kim Jong
28,Hillary Clinton
22,Shahbaz Sharif
21,Nawaz Sharif
21,Wilbur Ross
21,Daniel Ortega
20,Paul Ryan
20,Simone Gbagbo
18,Laurent Gbagbo
17,Hun Sen
17,Temple Mount
17,Jeff Bezos
14,Steven Mnuchin
14,Sarah Steinbacher
13,Le Matin
13,Vladimir Putin
13,Mark Zuckerberg
12,Jean-Claude Juncker
12,Phillip Morris
12,Juana Rivas
12,Rosario Murillo
11,Delia Sclabas
11,Migros Aar
11,Bill Clinton
10,Evan Vucci
10,Migros Lucerne
