mentions_count,name
49,Alexander Benalla
27,Donald Trump
16,Arif Naqvi
16,Vladimir Putin
16,Rega Kohler
15,Canton Lucerne
15,Michel Delpuech
14,Elisa Shua Dusapin
14,Elisa Shua
13,Doug Ford
12,Christian Constantine
12,Le Matin
11,Richard David Precht
11,Mike Pompeo
11,Heiko Maas
11,Richard David
10,Raúl Castro
10,Denzel Washington
10,Stefanie Graf
10,Li Keqiang
9,Alexandre Benalla
9,John Ford
9,Klaus Schwab
9,Dario Linder
8,Christophe Castaner
8,Roman Stephanie Graf
8,Ariane Labed
8,Stormy Daniels
7,Aamer Anwar
7,Catalan Carles Puigdemont
