mentions_count,name
92,Salah Abdeslam
79,Tariq Ramadan
34,Ulrich Giezendanner
32,Quincy Jones
31,Susanne Ruoff
31,Nicolas Maduro
28,Nicolas Hulot
27,Michael Jackson
24,Philippe Eberhard
21,Ramadan Tariq
21,Forza Nuova
20,America Latin
20,Sven Mary
17,Sofien Ayari
17,Claudia Salzmann
16,Theresa May
16,Le Matin
16,Mark Porchet
14,Vladimir Putin
13,Sofiane Ayari
13,Donald Trump
12,Doris Leuthard
12,A Thrse Courvoisier
12,Lausanne Karim
11,Vincent Maendly
10,Jenny Perret
10,Kevin Spacey
10,Ridley Scott
10,Mount Kumgang
10,Kylie Jenner
