mentions_count,name
68,Donald Trump
62,Ueli Maurer
61,Vale Thorens
48,Oprah Winfrey
48,Yair Netanyahu
29,Le Matin
23,Mont Blanc
21,Xavier Smith
19,Juliette Noto
18,Steve Bannon
18,Edward Philippe
18,Kim Jong
15,Canton Lucerne
14,Craig Burns
14,Filippo Lombardi
14,Luke Sullivan
13,Infocentres Suisse
13,Angela Merkel
13,Gwyneth Paltrow
13,A Thierry Mertenat
13,Gabriel Sassoon
12,Juliette Morillot
12,Bernard Werber
12,Claudia Salzmann
12,Jimmy Kimmel
11,Amedy Coulibaly
11,Lausanne Reyes
10,John Coakley
10,Nikki Haley
