mentions_count,name
54,Theresa May
45,Silvio Berlusconi
34,Harvey Weinstein
32,Thomas Fabius
31,Robin Campillo
29,Pascal Broulis
27,Carles Puigdemont
24,Cornelius Gurlitt
24,Alexander Studhalter
24,François Hollande
22,Patrik Gisel
18,Jakob Jan
18,Teresa May
17,Geldblog Roche
17,Penélope Cruz
17,Jeanne Moreau
16,Doris Leuthard
15,Jared Kushner
14,Jeanne Balibar
14,Justice Zurich
14,Pedro Almodóvar
14,Forza Italia
13,Alain Berset
12,Andrea Nahles
12,Jakob Jan Boerma
12,Armand Deriaz
12,Mujinga Kambundji
11,Angela Merkel
11,Michel Barnier
