mentions_count,name
47,Oleg Sentsov
47,Kevin Grangier
43,Michael Cohen
30,Johann Schneider-Ammann
26,Asia Argento
25,Jesus Christ
23,Paul Manafort
21,Aretha Franklin
20,Nik Gugger
19,Harvey Weinstein
18,Le Matin
18,Canton Lucerne
17,Vladimir Putin
17,Chris Ebell
16,Wang Yi
16,Carlos Castaneda
15,Robert Mueller
15,Ashraf Ghani
14,Donald Trump
14,Yukiya Amano
14,Marta Kubisova
14,Floyd Bennett
14,John Milton
13,Oskar Freysinger
13,Stephan Moser
12,Juerg Haener
12,Rocco Cattaneo
12,Brad Smith
12,Josef Koudelka
11,Viktor Yanukovych
