mentions_count,name
77,Marianne Kohler
69,Viktor Orbán
60,Jaich Al-Islam
40,Russell Crowe
40,Donald Trump
30,Angela Merkel
24,Avigdor Liberman
21,Jesper Juul
21,Anthony Burgess
20,Herbert Reul
20,Sergio Moro
19,Urs Breitmeier
18,Scott Pruitt
18,Mark Zuckerberg
17,Matthias Schssler
16,Philippe Magistretti
15,George Soros
15,Viktor Vekselberg
15,Vladimir Putin
15,António Guterres
14,Radovan Vitek
13,Anis Amri
13,Barack Obama
12,Philippe Desmangles
10,Alsayed Ali
10,Gaza Gaza
10,Le Dimanche
10,Netanyahu Hamas
10,Nikolas Cruz
