mentions_count,name
148,Tariq Ramadan
84,Donald Trump
83,Stephen Hawking
47,Ksenia Sobtchak
44,Marielle Franco
39,Vladimir Putin
34,Franois Longchamp
30,Mark Parker
29,Pascal Schmuck
29,Donald Jr
28,Le Matin
26,Carles Puigdemont
25,Pierce Brosnan
23,Jacob Hall
22,Theresa May
21,Catholic Pope
20,Emmerson Mnangagwa
20,Pan Bahar
20,John Bailey
19,Tarmed Vaud
19,Thomas Häßler
18,Ahmed Hasan
18,Bill Cosby
18,Andrea Constand
18,Marcel Dobler
15,Terry Gilliam
15,Olaf Baungarten
14,Angela Merkel
14,François Hollande
13,Sophie Roselli
