mentions_count,name
30,Manigault Newman
29,Spike Lee
29,Julio Borges
28,Oleg Sentsov
23,Carmen Sandi
23,Jan Ullrich
21,Dewayne Johnson
17,Donald Trump
17,Steve Jobs
16,Angela Merkel
15,Gaza Gaza
14,Abdel Rahman
14,Milton Hershey
13,Eugene Parker
13,Sutopo Purwo Nugroho
13,Joel Meier
12,John Waldron
12,Sushma Swaraj
12,Dwayne Johnson
11,Johann Schneider-Ammann
11,Doris Leuthard
11,Joshua Roberts
10,Nicolas Maduro
10,Eric Xu
10,Matthias Keller
9,Andrew Brunson
9,Annelis Biere
8,Ibrahim Kalin
8,Jim Green
8,Arnaud Bohren
