mentions_count,name
144,Sos Mediterranee
101,Ivan Duque
82,Gustavo Petro
60,Angela Merkel
41,Fernand Melgar
40,Theresa May
40,Alexis Tsipras
35,Juan Barros
34,Adriano Vassalli
32,Allah Akbar
29,Steven Zuber
28,Vladimir Petkovic
27,Matteo Salvini
27,Thomas Schifferle
26,Henri Jayer
24,Sasha Ruefer
24,Carmen Moreno
24,Susanne Ruoff
22,Patrik Gisel
22,Claude Bgl
21,Álvaro Uribe
20,Johnson Tamayo
20,Ben Hamid
18,Toni Kroos
17,Daniel Alves
16,Kornel Stadler
16,Didier Cuche
15,Valon Behrami
14,Kurt Pelda
14,Anita Zybach
