mentions_count,name
81,Stormy Daniels
79,Michael Cohen
74,Kendrick Lamar
65,Jack Taylor
56,Dafnee Caruana
54,Caruana Galizia
44,Karl Marx
43,Dafnee Caruana Galizia
42,Justice Geneva
41,Marielle Franco
41,Donald Trump
36,Yves Nidegger
30,Charlotte Gainsbourg
27,Serge Sarkisian
27,Le Matin
26,Sean Hannity
26,Mauro Poggia
26,Jacques Pitteloud
25,Jacques Brel
24,Lex Beznau
22,Mcg Mauro Poggia
22,Ariane Mnouchkine
22,Tibor Gaspar
18,Valentine Landmann
18,Farid Bang
17,Hernani Marques
16,Nikki Haley
16,Castle Canton
15,Kim Jong
15,Erwin Sperisen
