mentions_count,name
41,Simone Gbagbo
31,Piz Segnas
28,Alain Marion
27,Nikolas Cruz
25,Le Matin
24,Paul Manafort
20,Canton Ticino
20,Laurent Gbagbo
15,Juan Manuel Santos
14,Canton Lucerne
13,Samar Badawi
12,Piz Cengalo
12,Juan Manuel
12,Alassane Ouattara
12,Geneva Kantonalbank
11,Gregoire Martin
11,Álvaro Uribe
10,Joseph Kabila
10,Simonetta Sommaruga
9,Lopez Obrador
9,Viva Lucerne
9,Nicolas Cruz
8,Cepol Efe
8,Cristian Beutler
8,Richard Serra
8,Hamas Gaza
8,Hassan Rohani
8,Diosdado Cabello
8,Alois Hitler
