mentions_count,name
154,Donald Trump
125,Jean-Pierre Bemba
110,Justin Trudeau
86,Christoph Lenz
59,Le Matin
50,Theresa May
30,Mohamed Ali
30,Angela Merkel
27,Ibrahim Abiriga
24,Joseph Kabila
24,Vladimir Putin
20,Donald Tusk
20,Ali Pasha
19,Jesus Cid
19,El Cid
18,George Cabrera
18,Isauro Aguirre
17,Fernand Melgar
17,A George Cabrera
16,Anthony Bourdain
15,Tayyip Erdogan
14,Graham Brady
14,Abdel Rahman
14,Catherine Focas
13,Kim Jong
13,Justice Fribourg
12,Farid Bang
12,Karine Bonneau
12,Michel Barnier
