mentions_count,name
57,Rudolf Diesel
44,Theresa May
36,Lucia Annibali
33,Nicolas Sarkozy
27,Radovan Karadžić
26,Le Matin
26,Donald Trump
21,Joseph Oliver
20,Alexander Djouhri
20,Axel Heimken
18,A Laurent Antonoff
16,Catholic Pope
14,Antoine Hildbrand
14,Walter Wobmann
12,Alex Txikon
11,Florent Quiquerez
11,Donald Tusk
11,David Davis
10,Mauro Poggia
10,Claudio Zanetti
10,America Latin
9,Brad Smith
9,Nadia Carine Fornel
9,Vladimir Putin
9,Edward Snowden
9,Martine Stephanie Graf
9,Cyril Ramaphosa
9,Angela Merkel
8,Tariq Ramadan
8,António Guterres
