mentions_count,name
191,Nicolas Sarkozy
67,Carles Puigdemont
66,Sabrina Kouider
66,Cambridge Analytica
57,Theresa May
48,Muammar Gaddafi
46,Kim Wall
45,Alexander Djouhri
41,Donald Trump
40,Mark Zuckerberg
33,Ziad Takieddine
33,Karen Northshield
32,Mauro Poggia
28,Travis Kalanick
26,Vale Aran
26,Jordi Sanchez
24,Sophie Lionnet
24,Ouissem Medouni
20,Ricky Arnold
20,Oleg Artemyev Baikonur Baikonur
18,Christina Jacobsen
18,Aldo Brina
18,Vladimir Putin
18,Mariano Rajoy
18,Le Matin
16,Philippe Martinez
16,Joseph Oliver
15,Stephon Clark
15,Hercules Poirot
14,Justice Vaud
