mentions_count,name
187,Jamal Khashoggi
56,Donald Trump
41,Yamal Khashoggi
36,Matteo Salvini
35,Gerhard Pfister
31,Jair Bolsonaro
23,Vladimir Putin
22,Doris Leuthard
20,Lindsey Graham
18,Abdel Rahman
18,Matthias Bruggmann
18,António Guterres
17,Theresa May
16,Sara Giraudeau
16,Saoud Al-Qahtani
15,Sadiq Khan
14,Liu Bolin
13,Cvp Leuthard
13,Ueli Maurer
12,Jawad Jalali
12,Salman Ali
12,Esmatullah Kurbani
12,Saleha Soadat
12,Mikhail Steiner
12,Abdul Raziq
11,Johann Schneider-Ammann
11,Zoran Zaev
11,Erich Furrer
11,Sarah Sanders
11,Bundesrat Ueli Maurer
