mentions_count,name
89,Rudolf Diesel
88,Donald Trump
59,Blasey Ford
47,Theresa May
40,Kim Jong
32,Christine Blasey Ford
30,Aston Martin
29,Edward Philippe
25,Le Matin
24,Suu Kyi
23,Brett Kavanaugh
21,Fan Bingbing
18,Catholic Pope
17,Vladimir Putin
17,Gulnara Karimowa
16,Urs Schwarzenbach
15,Thierry Dubois
14,Jair Bolsonaro
14,Boris Johnson
13,Sutopo Purwo Nugroho
13,Valais Jaeger
12,Mauro Poggia
12,Maxim Beck
11,Meier Tobler
10,Lombard Edm
10,Arkadi Dvorkovich
10,Jeremy Corbyn
10,S Zurich Kantonalbank
9,Doris Leuthard
9,Sun Myung Moon
