mentions_count,name
67,Viktor Orbán
41,Michelle Bachelet
38,Simonetta Sommaruga
32,Jorge Arreaza
30,Barack Obama
28,Alexander Benalla
26,Donald Trump
25,Jerry Brown
20,Andrea Caroni
20,Pierre Maudet
19,Jair Bolsonaro
19,Le Matin
17,Fernando Haddad
16,Frank Marty
15,Ilyas Khrapunov
15,Canton Vaud
15,Angela Merkel
15,Mark Vuilleumier
14,Kenny Jacobs
13,Manfred Weber
13,Van King
12,Barbara Gysel
12,Paul Friderici
12,Martin Baumle
12,Bernard Laroche
11,Carmen Wyss
11,Vladimir Putin
11,Markus Baumann
11,Andrea Rohrer
