mentions_count,name
83,Donald Trump
71,Kim Jong
68,Bill Cosby
60,Viktor Orbán
26,Oscar Pistorius
26,Vladimir Putin
23,Patricia Wilson
20,Andrea Constand
19,Marianne Kohler
18,Matthias Schssler
17,Le Matin
16,Prince Harry
16,Michael Cohen
16,Hisham Matar
15,Meghan Markle
15,Barack Obama
14,Mauro Poggia
12,Laurent Brown
12,Sandrine Salerno
11,Bachar Al Assad
11,Reeva Steenkamp
11,Marco Aurelio Mello
10,Tammy Duckworth
10,Tania Koen
10,Constantine Franziskakis
10,Duma Ghouta
10,Dahed Tamimi
10,Parker Tobin
10,Stormy Daniels
9,Sergio Moro
