mentions_count,name
60,Paul Manafort
51,Kylie Jenner
50,Donald Trump
50,Pablo Escobar
37,Le Matin
35,Andr Borschberg
33,Fabian Muhieddine
32,Nikolas Cruz
31,Anna Gabriel
25,A Emmanuel Borloz
24,Barnaby Joyce
24,Tariq Ramadan
22,Viktor Yanukovych
21,Harvey Weinstein
20,Dani Arnold
20,Malcolm Turnbull
18,Oum Jamal
18,Joaquin Reyes
17,Stefan Meierhans
16,Bart Whitaker
15,Ulrich Spiesshofer
15,Nyon Andr Borschberg
14,Barack Obama
14,Caroline Zuercher
13,A Thierry Mertenat
13,Mauro Poggia
12,Angela Merkel
12,Doyle Hamm
11,Claudia Salzmann
