mentions_count,name
59,Tayyip Erdogan
59,Xherdan Shaqiri
49,Matteo Salvini
34,Harley Davidson
34,Pope Geneva
30,Selahattin Demirtas
27,Urs Schwaller
26,Le Matin
24,Maury Pasquier
23,Simonetta Sommaruga
22,Geneva Hani Ramadan
21,Vladimir Putin
18,Annick Kolb
17,Catholic Pope
16,Clarence Rodriguez
16,Angela Merkel
16,Franco Ambrosetti
15,Aziz Arezo
14,Harry Kane
13,Johann Schneider-Ammann
13,Romy Schneider
12,Vonroll Infratec
12,Marcel Mathier
12,Monte Verdis
12,Francis Lalanne
12,Matthias Schssler
12,Canton Lucerne
11,Christine Talos
11,Gaza Gaza
10,Nenad Stojanovic
