mentions_count,name
39,David Goodall
37,Pope Francis
37,Salah Abdeslam
34,Gaza Gaza
28,Lionel Girardin
27,Anne Frank
23,Donald Trump
21,Han Guan
21,Meghan Markle
21,Vladimir Putin
19,Juan Carlos
19,Javier Valdez
18,Prince Harry
17,Edith Burger
17,Le Matin
16,Thomas Markle
16,Islamist Hamas
16,Cross Guardian
16,Jared Kushner
15,Kim Wall
15,A Laurent Antonoff
15,Juan Carlos Huerta
14,Carles Puigdemont
13,Simon Shaw
12,Mariano Rajoy
12,Tariq Ramadan
12,Joseph Oliver Alder
12,White Jews
12,Stormy Daniels
