mentions_count,name
48,Jacques Pitteloud
42,Mehdi Nemmouche
38,Donald Trump
32,Harvey Weinstein
31,Doris Leuthard
30,Pedro Sanchez
26,Le Matin
24,Vladimir Putin
24,Cesare Battisti
23,Lionel Girardin
22,Simonetta Sommaruga
20,Francis Heaulme
19,Jair Bolsonaro
18,Carlos Ghosn
17,Sergei Prokofiev
16,Cambridge Analytica
16,Jerome Powell
16,Emmet Sullivan
16,Marc Ravalomanana
15,Mitch Mcconnell
15,El Bahnasawy
15,Benoit Tessier
15,Pablo Casals
14,Charterhouse Ittingen
14,Michel Agnant
13,Putin Vladimir
13,Lisa Madigan
13,Mario Beck
13,George Bush
