mentions_count,name
64,Andrew Gillum
63,Donald Trump
35,Barack Obama
35,Alec Baldwin
25,Asia Bibi
25,Suu Kyi
20,Peter Hegglin
18,Karl Hedin
16,Edward Philippe
16,Samuel Schmid
16,Michael Deleo
16,Marianne Herzog
16,Hans Clevers
16,Emanuela Orlandi
15,Stacey Abrams
15,Heidi Zgraggen
14,Jacques Allaire
14,Donny Reyes
12,Frederik Paulsen
12,Leif Gw Persson
12,Peter Hook
12,Josef Koudelka
12,Vichai Srivaddhanaprabha
12,Christine Perrot
12,Jamal Khashoggi
11,Monique Burger
11,Imran Khan
10,Kathryn Edson
10,Ranil Wickremesinghe
10,Acta Palaeontologica
