mentions_count,name
102,Brett Kavanaugh
80,Liu Xiaobo
76,Liu Xiang
73,Donald Trump
63,Le Matin
55,Thierry Henry
41,Luc Besson
38,Alain Berset
37,Anthony Kennedy
31,Catholic Pope
31,Theresa May
29,Juan Jose Padilla
28,Bundesrat Schneider-Ammann
26,Angela Merkel
25,Boris Johnson
22,Liao Yiwu
22,Harvey Weinstein
22,Charlie Rowley
22,Jens Stoltenberg
20,Quentin Dupieux
20,Justice Valais
17,Didier Deschamps
16,Haroon Bilour
16,Johann Schneider-Ammann
16,Dewayne Johnson
16,David Davis
16,Horst Seehofer
15,Neil Gorsuch
15,Mark Rutte
15,Daniel Ortega
