mentions_count,name
41,Daniel Ortega
39,Theresa May
36,Fernando Hierro
33,Shinzō Abe
30,Lopez Obrador
21,Sergio Moro
20,Matthias Schssler
19,Angela Merkel
18,David Davis
17,Rohani Berset
17,Rosario Murillo
15,Emmanuelle Seigner
15,Donald Trump
14,Riek Machar
14,Luiz Inacio Lula
13,Catholic Pope
12,Kim Jong
12,Arthur Rutishauser
12,Museu Nacional
11,Isaias Afewerki
11,Salva Kiir
11,Winterthur Kreisschulpflege
10,June Addis
10,Ron Yu
10,Alan Baker
10,Dan Gertler
10,Temple Mount
10,Abdel Rahman
10,Tayyip Erdogan
10,Marianne Kohler
