mentions_count,name
61,Donald Trump
45,Haroon Bilour
42,Jens Stoltenberg
40,Theresa May
39,Horst Seehofer
37,Cambridge Analytica
36,Angela Merkel
31,Uwe Mundlos
30,Qin Yongmin
30,Sacha Baron Cohen
30,Shinzō Abe
22,Bashir Bilour
20,Carlo Chatrian
20,Johann Schneider-Ammann
19,Didier Deschamps
16,Liu Xiaobo
15,Luc Besson
14,Elisabeth Eckert
14,Vladimir Putin
13,Le Matin
13,Canton Lucerne
12,Christoph Blocher
12,Los Pelusos
12,Hagen Wood
11,Aude Briand
11,Mehmet Kubasik
11,Kaukab Farooqi
11,Matteo Salvini
11,Afp Shafqat Malik
