mentions_count,name
77,Alain Berset
52,François Hollande
49,Le Matin
47,Rudolf Diesel
45,Jacques Dubochet
44,Thomas Fabius
36,Theresa May
33,Stefanie Christian
32,Beznau John
32,Donald Trump
31,Sandrine Kiberlain
27,Vladimir Putin
25,Holland Sarkozy
25,Square Franois Holland
24,Harvey Weinstein
24,Frederic Favre
21,Silvio Berlusconi
20,Simonetta Sommaruga
19,Markus Leitner
18,Marina Karim
17,Justice Zurich
17,Jeanne Moreau
16,Arthur Rutishauser
15,Guy Wildenstein
14,Angela Merkel
14,Kurt Koch
14,Bundesrat Berset
14,Julie Gayet
13,Pope Francis
