mentions_count,name
139,Mont Blanc
69,Catholic Pope
61,Meyer Burger
59,Stormy Daniels
40,Donald Trump
37,Jamal Khashoggi
36,Donald Tusk
30,Christophe Castaner
28,Le Matin
26,Yamal Khashoggi
24,Theresa May
21,Mike Pompeo
18,Wojciech Janowski
18,Johann Schneider-Ammann
16,Jim Mattis
14,Scott Morrison
13,Jacqueline Gourault
12,Sylvia Ratkowski
12,Michelle Hunziker
12,Alexander Balkany
12,Migros Valais
12,Migros Vaud
12,Bill Gates
12,Michel Barnier
12,Jordi Cuixart
11,Edward Philippe
11,Dan Loutrel
10,Petra Blaisse
10,Gabriela Adamesteanu
