mentions_count,name
172,Angela Merkel
75,Horst Seehofer
55,Donald Trump
44,François Hollande
39,Carles Puigdemont
37,Najib Razak
35,Hassan Rohani
32,Lopez Obrador
30,Hasan Rohani
29,Thomas Fabius
26,Andrea Nahles
22,Square Franois Holland
22,Holland Sarkozy
20,Horst Alain Berset
18,Christiane Favre
18,Mariano Rajoy
18,Sebastian Kurz
17,Canton Lucerne
17,Uwe Mundlos
16,Tyler Vilus
16,Nick Sloane
14,Enrique Nieto
14,Niklaus Bleiker
14,Abu Bakr Al-Baghdadi
14,John Ford
14,Le Matin
14,Islamist Ennahda
13,Rohani Hasan
12,Johann Schneider-Ammann
12,Philip Wilson
