mentions_count,name
1213,Donald Trump
739,Theresa May
726,El Chapo
663,Angela Merkel
606,Jamal Khashoggi
424,Vladimir Putin
421,Le Matin
347,Barack Obama
325,Carlos Ghosn
235,Johann Schneider-Ammann
221,Nancy Pelosi
208,Christophe Castaner
207,Simonetta Sommaruga
205,Canton Lucerne
200,Tariq Ramadan
197,Yamal Khashoggi
191,Heidi Zgraggen
190,Frederik Paulsen
183,Petro Poroshenko
181,Asia Bibi
172,Andrew Gillum
172,Hillary Clinton
170,Jair Bolsonaro
169,Teresa May
156,Alice Weidel
153,Alain Berset
144,Patrik Gisel
142,Tayyip Erdogan
