mentions_count,name
77,Hannes Meyer
65,El Chapo
61,Barack Obama
48,Donald Trump
27,Theresa May
27,Angela Merkel
26,Horst Seehofer
24,Sean Penn
21,Asia Bibi
20,Judith Hofmann
20,Ryan Gosling
19,Neil Armstrong
18,Armin Laschet
18,Jens Spahn
17,Johann Schneider-Ammann
16,Ashiq Masih
15,Doris Leuthard
14,Ted Cruz
13,Suu Kyi
12,Friedrich Merz
12,Frederik Paulsen
12,Elizabeth Donnelly
12,Walter Gropius
11,Verfassungsschutzchef Maassen
11,Johannes Itten
11,Andrea Nahles
10,Alec Baldwin
10,Mahmoud Abbas
10,Basel Kantonalbank
10,Kim Jong
