mentions_count,name
92,Donald Trump
49,Joshua Boyle
32,Karl Jeker
31,Nicolas Blancho
30,François Hollande
29,Le Matin
26,Ali Khamenei
24,Jacob Buchler
24,Nikki Haley
23,Thomas Fabius
20,Gallen Buchler
19,A Pascal Gavillet
18,Steve Bannon
15,Square Franois Holland
15,Holland Sarkozy
13,Caitlan Coleman
13,Barack Obama
12,Kim Jong
12,Lee Hamilton
11,Owen Humphreys
10,Susan Benesch
9,Enki Bilal
9,Rudolf Diesel
8,Eric Granger
8,Avigdor Liberman
8,Carles Puigdemont
8,Canton Berner Krhenbhl
8,Sylvain Dumoulin
8,Federica Mogherini
8,Thomas Cook
