mentions_count,name
90,El Chapo
47,Theresa May
31,Daniel Walch
30,Alice Weidel
25,Angela Merkel
25,Le Matin
25,Bernard Nicod
23,Gaza Hammas
22,Jemel Roberson
22,Michel Fourniret
21,Kyrsten Sinema
20,Teresa May
19,Farida Hammiche
19,Jamal Khashoggi
18,Martha Mcsally
18,Christoph Blocher
17,Doris Leuthard
16,Canton Zurich
16,Massimo Beck
16,Pope Francis
16,Philip Milton Roth
15,Urs Schwarzenbach
14,Guillaume Barazzone
14,Cardinal Dinardo
13,Jean-Pierre Hellegouarch
13,Gaza Gaza
13,Nicolas Rochat Fernandez
13,Andrey Babis
13,Kesb Linth
