mentions_count,name
1479,Donald Trump
736,Kim Jong
645,Le Matin
512,Vladimir Putin
433,Nicolas Maduro
424,Meghan Markle
344,Gaza Gaza
343,Prince Harry
341,Theresa May
321,Stormy Daniels
311,François Hollande
299,Tariq Ramadan
295,Sergio Mattarella
293,Rudolf Diesel
285,Harvey Weinstein
269,Lionel Girardin
264,Mahmoud Abbas
260,Christian Constantine
237,Najib Razak
224,Luc Godard
222,Mariano Rajoy
220,Barack Obama
210,Carles Puigdemont
193,Matthias Schssler
193,Mark Zuckerberg
189,Terry Gilliam
188,Mahathir Mohamad
187,David Goodall
