mentions_count,name
72,Stefanie Christian
68,Donald Trump
65,Pope Francis
61,Xherdan Shaqiri
33,Pope Geneva
25,Nicolas Sarkozy
20,Le Matin
20,Catherine Focas
20,Jonas Glanzmann
19,Mofo Sommersonnenwenden Nackschwimmens
18,Breel Embolo
18,Albany John
18,Tariq Ramadan
15,Kim Jong
14,A Pope Franois
13,Deutsche Telekom
13,Grasser Euklid Tsakalotos
12,Pope Franois
12,Dedrick Williams
12,Javier Valdez
12,Rosario Murillo
11,Vladimir Petkovic
11,Angela Merkel
10,Canton Zurich
10,Jacques Chirac
10,Dolores Delgado
10,Canton Lucerne
10,Alexis Tsipras
10,Roseanne Barr
10,Jerom Pathipat
