mentions_count,name
48,Asia Argento
47,Donald Trump
44,Harvey Weinstein
28,John Milton
25,Mt Arafat
24,Andrew Brunson
20,Milena Moser
20,Ava Bracher
20,Gaza Gaza
20,Paul Manafort
18,Michael Cohen
18,Philipp Hildebrand
18,Christoph Blocher
17,Alex Capus
17,Argento Asia
15,Salih Khater
15,Colette Gadenne
14,Gregorio Borgia
12,Sicherheitsvorsteherin Karin Rykart
12,Mont Blanc
12,Justice Fribourg
12,Jean-Marc Landry
12,Ramona Buser
11,Vladimir Putin
11,Richard Wolff
11,Pope Francis
10,Indian Kerala
10,Canton Geneva
10,Khalid Masood
