mentions_count,name
85,Donald Trump
65,Kim Jong
52,Lionel Girardin
41,Daniel Ortega
34,Martin Baumle
33,Justin Trudeau
33,Le Matin
25,Paul Marciano
20,Luc Mlenchon
20,Fabian Cancellara
19,Catherine Focas
18,Nasrin Sotoudeh
16,Mauro Poggia
16,Kate Upton
16,Meyer Burger
16,Christopher Columbus
16,Guiorgui Kvirikachvili
15,Isabelle Moret
15,Justice Jura
15,Arthur Rutishauser
15,Canton Lucerne
14,Bruno Gehrig
14,Theresa May
14,Vladimir Kaminer
13,Doris Leuthard
13,Kreditkartengesellschaft Aduno
13,Catholic Pope
12,Paul Bensussan
12,Ronald Zacharias
