mentions_count,name
1317,Jamal Khashoggi
978,Donald Trump
789,Jair Bolsonaro
505,Yamal Khashoggi
499,Le Matin
496,Angela Merkel
388,Brett Kavanaugh
353,Fernando Haddad
329,Theresa May
319,Johann Schneider-Ammann
313,Mont Blanc
284,Vladimir Putin
265,Doris Leuthard
247,Barack Obama
237,Canton Lucerne
206,Catholic Pope
200,Tayyip Erdogan
193,Rudolf Diesel
171,Gerhard Pfister
169,Haddad Fernando
156,Hillary Clinton
150,Prince Harry
149,Kim Jong
143,Blasey Ford
142,Horst Seehofer
138,Edward Philippe
136,Lionel Girardin
136,Gaza Gaza
