mentions_count,name
100,Jamal Khashoggi
35,Lombard Odier
35,Ghyslain Wattrelos
27,Michel Fourniret
26,Donald Trump
24,Vale Disre
21,Fernando Haddad
21,Le Matin
21,Angela Merkel
21,Yamal Khashoggi
20,Paul Biya
20,Jair Bolsonaro
20,Alain Berset
18,El Maleh
16,Emmanuelle Amar
15,Canton Lucerne
15,Gerhard Pfister
14,Helmut Kohl
14,Baltasar Garzon
14,Mike Pompeo
13,Steven Mnuchin
13,Prince Harry
12,Vladislav Rosliakov
12,Ueli Maurer
12,Queen Elizabeth
12,Pamela Anderson
12,Horst Alain Berset
12,Vladimir Putin
11,States Bishop
