mentions_count,name
132,Xherdan Shaqiri
121,Mofo Sommersonnenwenden Nackschwimmens
40,Kellerhals Carrard
32,Emmerson Mnangagwa
32,Mohamed Farah
27,Angela Merkel
27,Le Matin
25,Alice Glauser
24,Louise Lavergne
23,Daniel Ortega
21,Kim Jong
20,Horst Seehofer
19,Stefan Ansermet
18,Ramzan Kadyrov
17,Jim Mattis
16,Mario Gavranovic
15,Charles Morerod
15,Manuella Maury
15,Theresa May
15,Felix Bloch
15,Pedro Sanchez
15,Thomas Schifferle
13,Vladimir Petkovic
13,Marianne Moratti
13,Jonathan Friedland
13,Matt Clausen
12,Christian Levrat
12,Jorge Sampaoli
11,Rosario Murillo
