mentions_count,name
64,Brett Kavanaugh
36,Blasey Ford
34,Donald Trump
32,Jair Bolsonaro
30,Charles Aznavour
30,Barry Callebaut
27,Gulnara Karimova
25,Le Matin
24,Drew Barrymore
24,Laquan Mcdonald
24,Dimitri Rogozin
21,Christine Blasey Ford
20,Christophe Bornand
20,Rosmah Mansor
18,Jamal Khashoggi
18,Paul Biya
18,Pascal Duvier
17,Najib Razak
16,Serguei Skripal
16,Marian Kocner
16,Vladimir Putin
15,Lisa Mazzone
14,Fernando Haddad
14,Mark Bonnant
13,Daniel Ortega
13,Kim Kardashian
12,Suge Knight
12,Sylvester Turner
12,Melania Trump
12,Jeff Flake
