mentions_count,name
114,Stefanie Christian
97,Nikolas Cruz
83,Donald Trump
78,Cyril Ramaphosa
77,Christophe Naudin
60,Tariq Ramadan
50,Al Faisal
50,Janadriyah Kulturfestival
44,Jacob Zuma
41,Stormy Daniels
41,Maria Schneider
34,Le Matin
28,Michael Cohen
27,Susanne Ruoff
23,Gerald Darmanin
22,Ansar Deen
20,Bernhard Odehnal
20,William Browder
19,Islamologist Geneva
19,Ngo Oxfam
19,Kirsan Ilyumzhinov
18,Oleg Deripaska
15,Stephanie Clifford
15,Teodora Vasquez
15,Pope Franois
15,Carl Lutz
14,Morgan Tsvangirai
14,Alain Jakubowicz
14,Andrea Caroni
13,A Pope Franois
