mentions_count,name
62,Jair Bolsonaro
43,Donald Trump
31,Julian Assange
24,Jamal Khashoggi
20,Rodney Berget
18,Le Matin
17,Nathalie Taiana
16,Hatice Cengiz
14,Alexander Yersin
14,Nicolas Maduro
13,Fernando Haddad
12,Isabelle Moret
12,Gustave Revilliod
10,Irfan Fidan
10,Jsmith Kohler
10,Bettina Wulff
10,Canton Lucerne
10,Rainer Flaig
9,Ivan Duque
9,Yamal Khashoggi
8,George Soros
8,Brian May
8,Vladimir Putin
8,Roger Taylor
8,Silvio Berlusconi
7,Stefan Hofer
7,Yusuf Latif
7,Fritz Reiss
7,Tayyip Erdogan
