mentions_count,name
141,Venne Amber
66,Carles Puigdemont
60,Bill Cosby
55,François Hollande
43,Le Matin
34,Africa Zuma
32,Thomas Fabius
29,Sergio Moro
29,Cambridge Analytica
29,Gaza Gaza
27,Holland Sarkozy
27,Square Franois Holland
26,Donald Trump
24,Jesus Christ
21,Jaich Al-Islam
16,Karine Tissot
16,Wiktoria Skripal
16,Viktor Orbán
16,Mariano Rajoy
15,Luiz Inacio Lula
15,Abdel Rahman
14,Dilma Rousseff
12,Vladimir Putin
12,Najib Razak
12,Catalan Carles Puigdemont
12,Cline Desmarais
12,Stormy Daniels
12,Nickolay Mladenov
12,Franois Margot
11,A Laurent Antonoff
