mentions_count,name
215,Carles Puigdemont
122,Donald Trump
99,Stormy Daniels
88,Tariq Ramadan
30,Mariano Rajoy
29,Erich Hess
27,Le Matin
26,Stephanie Clifford
25,Norman Lessard
22,Marko Djuric
22,Catalan Carles Puigdemont
22,Gaza Gaza
21,Jan Kuciak
19,Ricky Arnold
19,Oleg Artemyev Baikonur Baikonur
18,Marta Rovira
17,Cambridge Analytica
16,Michael Cohen
16,Allah Akbar
15,Sarah Halimi
14,Gotham Lausanne
13,Yannick Buttet
13,Vladimir Putin
12,Anna Gabriel
12,Daniel Moser
11,Heiko Maas
11,Uber Asia
11,Vincenzo Capodici
