mentions_count,name
259,Nicolas Sarkozy
115,Cambridge Analytica
112,Carles Puigdemont
108,Kim Wall
89,Tariq Ramadan
84,Le Matin
59,Suu Kyi
51,Muammar Gaddafi
49,Stephen Hawking
43,Donald Trump
42,Htin Kyaw
39,Mark Zuckerberg
29,Ueli Maurer
29,Ziad Takieddine
28,Mt White
22,Pedro Pablo Kuczynski
21,Brice Hortefeux
20,Monsanto A Bayer
18,Joseph Oliver
18,Alexander Djouhri
17,Dahed Tamimi
17,Russell Bucklew
15,Kenji Fujimori
14,Juliette Armanet
14,Matthias Schssler
14,John Ford
14,Franz Carl Weber
13,Theresa May
13,Kim Jong
13,Álvaro Uribe
