mentions_count,name
57,Nicolas Maduro
29,Henri Falcon
28,Jeremy Corbyn
28,Herbert Spencer
28,Shana Fisher
25,Yannis Boutaris
24,Mark Zuckerberg
23,Theresa May
22,Hillary Clinton
17,Najib Razak
17,Tibisay Lucena
15,Mariano Rajoy
15,Emmerson Mnangagwa
14,Donald Trump
14,Luc Godard
14,Jordi Turull
13,Ken Livingstone
12,Jens Rommel
12,Terry Gilliam
12,Sea Baltic
12,Hirokazu Kore-Eda
12,A Pascal Gavillet
11,Prince Harry
11,Javier Bertucci
10,Mahmoud Abbas
10,Cambridge Analytica
10,Brigitte Bardot
9,Bertrand Piccard
9,Sergio Mattarella
9,Canton Zurich
