mentions_count,name
42,Vladimir Putin
40,Alexander Benalla
31,Donald Trump
30,Erich Brgler
29,Tariq Ramadan
25,Matteo Salvini
23,Jodie Whittaker
21,Angela Merkel
21,Johann Schneider-Ammann
20,Gaza Gaza
20,Daniel Ortega
19,Proxima Centauri
19,Henda Ayari
19,Michael Cohen
18,Abdel Nour
17,Le Matin
16,Oswaldo Rivas
16,Stormy Daniels
15,Ntailan Lolkoki
15,Beat Richner
14,Franz Carl Weber
13,Najib Razak
13,Christian Constantine
13,Theresa May
12,Martina Hingis
12,Canton Lucerne
12,Charlie Rowley
12,Horst Seehofer
11,Jorge Perez
10,Daniel Pantaleo
