mentions_count,name
57,Simonetta Sommaruga
46,Carles Puigdemont
43,Mario Fehr
42,Donald Trump
41,Kim Jong
40,Theresa May
36,Liviu Dragnea
33,Arkadi Babtchenko
31,Kim Yong Chol
31,Mariano Rajoy
27,Simone Veil
26,Michel Temer
26,Le Matin
26,Gaza Gaza
24,Konrad Graber
24,Eric Woerth
23,Jacqueline Fehr
23,Sergio Mattarella
22,Morgan Freeman
21,Carlo Cottarelli
20,Lorenzo Quadri
19,Stormy Daniels
19,Silvio Berlusconi
18,Hans Wicki
16,Ausserrhoden Hunter
14,A Pascal Gavillet
14,Fabrice Melquiot
13,Eric Elmosnino
12,Didier Berberat
12,Brigitte Bardot
