mentions_count,name
60,Donald Trump
53,Alain Berset
49,Charles Dutoit
44,Rafael Correa
36,Angela Merkel
36,Lenin Moreno
34,Luc Duroux
33,Thomas Fabius
32,François Hollande
31,Wallace Woon
28,Abdulla Yameen
26,Kim Cattrall
25,Nicos Anastasiades
24,Anton Affentranger
23,Havat Gilad
21,Lana Del Rey
19,Mohamed Nasheed
19,Mikhail Feller
18,Dahed Tamimi
18,A Palestinian Ngos
18,Moritz Marthaler
17,Indian Ocean
16,Holland Sarkozy
16,Square Franois Holland
15,Turnarztes Larry Nassar
15,Jonas Projer
13,Horst Alain Berset
12,Vaud Charles
12,Charles Herbert
12,Lucia Bouchard
