mentions_count,name
44,Donald Trump
43,Barbara Bush
43,Yannick Buttet
41,Marius Robyr
41,Serge Sarkisian
28,Jessica Jaccoud
27,Kylie Minogue
27,Ueli Maurer
25,Kim Jong
25,Felix Straumann
22,Lydia Benecke
22,Farid Bang
18,Hery Rajaonarimampianina
17,Viktor Orbán
16,Michael Derrer
16,Daniel Craig
15,Le Matin
14,Thomas Jordan
13,Allison Mack
13,Daniel Ortega
13,Charles Juillard
12,Marc Ravalomanana
12,Piz Cengalo
12,Noelia Aradas
12,Emmerson Mnangagwa
12,Mikhail Lauber
11,Castle Canton
10,Keith Raniere
9,Sergei Sobyanin
9,Nikol Pachinian
