mentions_count,name
75,Angela Merkel
66,Philippe Gildas
60,Jair Bolsonaro
50,Fernando Haddad
35,Otto Warmbier
31,Vichai Srivaddhanaprabha
22,Donald Trump
22,Volker Bouffier
22,Haddad Fernando
19,Oscar Schwenk
18,Jamal Khashoggi
18,Gaza Gaza
16,Jean-Pierre Foucault
15,Ciro Gomes
14,Katie Melua
13,Freddie Mercury
13,Le Matin
12,Janine Brunke
12,Andrea Nahles
12,Johann Schneider-Ammann
12,Hans Schilter
11,Jacinda Ardern
10,Michel Temer
10,Christoph Blocher
10,Susanne Hahn
10,Georg Lutz
9,Joaquim Barbosa
8,Hillary Clinton
8,Gregory Bush
8,Le Dimanche
