mentions_count,name
36,Prince Harry
31,Yamal Khashoggi
23,Donald Trump
23,Jair Bolsonaro
18,Farhan Aziz Haq
18,Le Matin
17,Jamal Khashoggi
17,Jarosław Kaczyński
15,Vladimir Putin
15,Johns Bolton
15,Bernard Laroche
14,Sara Michalik
13,Pedro Sula
13,Emilie Zoe
12,António Guterres
12,Gertrude Stein
12,Matthias Huss
12,Wilhelm Natrup
12,Elise Pfister
11,Hanspeter Krummenacher
10,Mikhail Myers
10,Ronald Reagan
10,Black Eagle
10,Ulrich Engler
10,Karl Lagerfeld
10,Kurt Vile
10,Morgan Stanley
10,Justin Trudeau
9,Klle Untersperger
