mentions_count,name
91,Heinz Huber
56,Thurgau Kantonalbank
46,Alain Berset
40,Jamal Khashoggi
37,Snoop Dogg
31,Theresa May
29,Donald Trump
29,Fdp Geneva
27,Hillary Clinton
24,Stickel Berger
23,Anthony Guglielmi
22,King Salman
21,Selahattin Demirtas
16,Christophe Castaner
16,Yamal Khashoggi
16,Heidi Zgraggen
15,El Chapo
14,Nathalie Taiana
14,Al Qaeda
14,Ilhan Omar
14,Fernando Haddad
14,Le Matin
13,Pierre Maudet
13,Maarten Griffiths
13,Tayyip Erdogan
13,Jim Acosta
13,Angela Merkel
13,Jared Kushner
